,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1096522,1096522,2020-03-31 16:26:47,4707867759656333,fraud_Crooks and Sons,personal_care,41.13,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,46b36b6463fedb9b0548b6258b0bd3fa,1364747207,37.189242,-83.851011,0,40962.0
973877,973877,2020-01-29 17:41:56,2454076758463217,fraud_Jast-McDermott,shopping_pos,169.08,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,b655598879fdf96c53eabbe9a55685f9,1359481316,46.949166,-93.425653,0,
134569,134569,2019-03-15 09:08:37,370612217861404,fraud_Kuhic Inc,grocery_pos,215.78,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,9445be68631738479d062991b0769a72,1331802517,40.606735,-75.34729200000001,0,18018.0
1142855,1142855,2020-04-21 02:57:18,3556613125071656,fraud_Friesen-Stamm,gas_transport,82.14,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,0ab7dbe9f4024a9e59b6895c3615fef8,1366513038,29.531549,-95.416273,0,77545.0
661183,661183,2019-10-08 12:42:22,4400011257587661852,fraud_Jacobi Inc,health_fitness,22.49,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,d908bc7817978f201c9f767ac9f5003a,1349700142,41.057529,-97.811419,0,68654.0
517435,517435,2019-08-11 18:32:25,4839615922685395,fraud_Champlin-Casper,home,36.45,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,494d668bb148cd46ad9178912030a055,1344709945,38.89493,-87.030346,0,47449.0
367140,367140,2019-06-19 09:36:11,568279015842,fraud_Dach-Nader,misc_net,67.26,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,efd08a201875b63f785ad6b663c67568,1340098571,46.230483,-97.55457,0,58040.0
985947,985947,2020-02-05 19:45:37,571365235126,"fraud_Herman, Treutel and Dickens",misc_net,4.46,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,43f08e4d06180cfb2d10beb1985fd0f7,1360093537,45.392457,-86.619519,0,
828201,828201,2019-12-10 03:17:38,5596347693144598,fraud_Lynch Ltd,shopping_pos,13.12,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,c4007aa50169613ebf69b48d7bcbfe60,1355109458,30.853254,-90.844553,0,70722.0
1076335,1076335,2020-03-23 07:25:42,3518234918950662,fraud_Hermann-Gaylord,misc_pos,5.35,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,bf37281ca0401f352fd1309999af4a53,1364023542,32.918462,-95.731672,0,75440.0
1116800,1116800,2020-04-09 21:55:31,3534093764340240,fraud_Schmidt-Larkin,home,5.66,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,1967-01-12,375f2b198051480207f7d58f552a777e,1365544531,45.428312,-112.677257,0,59732.0
1143822,1143822,2020-04-21 12:22:29,3506592072985012,fraud_Kulas Group,health_fitness,98.61,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,c84955420e3a01a9cc4ae9cf995d1ad3,1366546949,39.043096000000006,-91.234472,0,63381.0
1244365,1244365,2020-06-02 10:58:27,30442439074871,fraud_Auer-Mosciski,grocery_pos,195.9,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,5c49c3e4d3a3c05144799c5ba1943586,1370170707,41.51598,-75.53692,0,18403.0
1244643,1244643,2020-06-02 12:37:21,30074693890476,fraud_Schiller Ltd,personal_care,93.15,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,3ab9532acd98514017d83cd236bf7914,1370176641,37.043319,-100.7391,0,
420936,420936,2019-07-08 09:10:52,2512312531485080,fraud_Haley Group,misc_pos,7.68,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",1956-10-08,68e4c0582b11de6c8673eaeb1b79d93b,1341738652,42.058537,-83.612897,0,48160.0
753267,753267,2019-11-18 05:30:00,4430881574719618,"fraud_Christiansen, Goyette and Schamberger",gas_transport,60.65,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,c38b27aa7b19495d5590f1461b032e13,1353216600,39.142805,-106.534607,0,81251.0
381571,381571,2019-06-24 08:50:26,6547670341037171,"fraud_Rippin, Kub and Mann",misc_net,6.58,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,e477c44d10832de4e99eb748eabd90f3,1340527826,40.586308,-75.239439,0,18077.0
542245,542245,2019-08-20 01:29:33,4992346398065154184,fraud_Eichmann-Russel,misc_pos,5.57,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,5b5bd3556724bf8f9f06edb6b1393b86,1345426173,42.051078,-89.784389,0,61046.0
461089,461089,2019-07-22 14:57:06,4586260469584,fraud_Bernier and Sons,kids_pets,123.24,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,2275ca7c8343c94e83969621453ceba1,1342969026,39.319402,-95.181134,0,66020.0
917381,917381,2019-12-30 07:10:56,180067784565096,fraud_Schumm PLC,shopping_net,7.85,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,73bfb083a9e804f10a9653aae8b79551,1356851456,42.976839,-88.9136,0,53523.0
1027055,1027055,2020-03-01 20:23:04,6538891242532018,fraud_Jast-McDermott,shopping_pos,2.61,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,6b689d1386b777c7d4227305a5d452c4,1362169384,35.130705,-91.407203,0,
372101,372101,2019-06-21 14:59:04,3564839259330465,"fraud_Haley, Batz and Auer",health_fitness,98.0,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,414859232eefefb2eae283126922ec48,1340290744,38.999592,-121.854255,0,95957.0
445406,445406,2019-07-17 05:37:46,3513506355699497,"fraud_Schumm, McLaughlin and Carter",food_dining,84.63,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,7ef3ed48599b759c3c9f4c19a77c9f8b,1342503466,32.613414,-90.227692,0,39071.0
447519,447519,2019-07-18 06:46:46,4124536010991657,fraud_Conroy-Emard,food_dining,34.56,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,01ee32beb6f19d338d06818b183ed2a2,1342594006,29.942238,-87.912391,0,
1014490,1014490,2020-02-22 20:32:55,639046421587,fraud_Ernser-Lynch,food_dining,59.78,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,8f6a061149b3971898065618c0af5557,1361565175,39.905653,-80.828463,0,43942.0
206966,206966,2019-04-15 16:48:28,4653879239169997,fraud_Jast-McDermott,shopping_pos,1.78,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,fe873fb0ed040d92cf30e350dc7c3aea,1334508508,36.989615,-86.028009,0,42141.0
1252188,1252188,2020-06-05 15:20:11,6011724471098086,fraud_Schulist Ltd,food_dining,35.49,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,a85b78fdf64f1cd60ac4c0d1c1a9b086,1370445611,46.1091,-119.144077,0,99337.0
462886,462886,2019-07-23 00:49:52,3567879740649740,"fraud_Robel, Cummerata and Prosacco",gas_transport,70.37,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,6e2671bf1280ae8f0190f7bc171d5abf,1343004592,43.430475,-75.180204,0,13338.0
56594,56594,2019-02-03 15:04:27,4822367783500458,fraud_Conroy Ltd,shopping_pos,63.0,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,a5bc4ef1e2eff04c5951c752c3ff6883,1328281467,27.508488,-82.468958,0,34222.0
807171,807171,2019-12-06 08:08:17,213124978348176,"fraud_Towne, Greenholt and Koepp",shopping_net,1.19,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,9094e2a40f4118d9a2c400bc79833413,1354781297,42.875366,-77.319372,0,14424.0
569908,569908,2019-08-30 18:38:42,4302475216404898,fraud_Daugherty LLC,kids_pets,107.6,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,beb95d7bf8972c700b581739aa3d920a,1346351922,43.547287,-93.665574,0,56051.0
581630,581630,2019-09-03 07:13:01,4990494243023,"fraud_Labadie, Treutel and Bode",shopping_net,5.13,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,223ac6b3cddcad86ca7cf2348fd08dfd,1346656381,38.783747,-78.841397,0,22845.0
18400,18400,2019-01-12 02:52:53,377234009633447,"fraud_Mosciski, Gislason and Mertz",grocery_pos,134.41,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,bbf48e1aadf9b0360e682c4516bf622b,1326336773,39.78453,-77.040688,0,17344.0
646755,646755,2019-10-02 12:04:42,3559679414981506,fraud_Parker-Kunde,personal_care,14.09,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,f2f2d2f36ef754f17d0c1c7b1ae4bc9e,1349179482,43.134003,-75.93105200000001,0,13030.0
681825,681825,2019-10-18 05:13:18,3564839259330465,fraud_Halvorson Group,misc_pos,1.85,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,459ed5245d9abe027c53a2b1ffa8056a,1350537198,37.544061,-121.644409,0,
570645,570645,2019-08-31 00:29:13,213124978348176,fraud_Goyette Inc,shopping_net,5.97,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,d901b3f35adfc81c796e1600961dddef,1346372953,41.490253,-78.987845,0,16239.0
1183026,1183026,2020-05-09 13:21:59,370612217861404,"fraud_Weimann, Kuhic and Beahan",shopping_pos,1532.75,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,95d30c492e1fc09b354ec934eff29a93,1368105719,39.29832,-75.528485,0,19977.0
374523,374523,2019-06-22 11:55:03,6011382886333463,fraud_Friesen-D'Amore,gas_transport,54.23,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,de35cb9381866974fb372932729ce616,1340366103,43.695905,-83.921382,0,48634.0
1137708,1137708,2020-04-19 12:09:44,3508104404056005,fraud_Ullrich Ltd,kids_pets,106.23,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,6141975caea057acb28db8bdc64447f9,1366373384,41.937796,-88.773135,0,60115.0
101638,101638,2019-02-28 16:14:39,30273037698427,fraud_Beier and Sons,home,23.22,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,b6b2e80331935c31aebdaa3b51a135f4,1330532079,34.684656,-91.854703,0,72086.0
625993,625993,2019-09-23 03:04:43,4783226709001,fraud_Schmitt Inc,gas_transport,70.52,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,e560bb80421198a24ec7b9189b7e40df,1348369483,38.130441,-99.138769,0,67550.0
1071308,1071308,2020-03-21 05:47:41,6011652924285713,fraud_Bauch-Raynor,grocery_pos,112.14,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,71a1c3a4d5cec81ff1478903833ed42d,1363844861,39.190096,-92.294518,0,65284.0
857873,857873,2019-12-16 18:59:17,676118385837,fraud_Reilly and Sons,health_fitness,7.87,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,e7ca4be2c0ada2f7b4f659a73a3368bc,1355684357,44.734366,-121.930452,0,97350.0
1205961,1205961,2020-05-19 01:46:09,6011934240159560,"fraud_Yost, Block and Koepp",misc_pos,27.25,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,5cb9f99f57ed7fd2290df8ca5217a8fe,1368927969,43.329687,-67.68511,0,
403193,403193,2019-07-01 20:42:39,3543591270174051,fraud_Dooley Inc,shopping_pos,4.62,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,146b40a4cea1ccab5c05266d12dee3a5,1341175359,40.162043,-78.054854,0,16674.0
259909,259909,2019-05-09 16:39:44,676148621961,fraud_Goldner-Lemke,entertainment,68.11,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,6fb167b5a061434510cfd54ed902db10,1336581584,39.969636,-90.112221,0,62627.0
563145,563145,2019-08-27 17:25:54,4707867759656333,fraud_Nolan-Williamson,kids_pets,18.18,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,f05941870c86acdd386cd00069f190ed,1346088354,37.614658,-83.24779699999999,0,41310.0
450952,450952,2019-07-19 17:33:38,6592243974328236,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,5.3,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,7c9cfbf4d1a873a66ef59b16a2bfbcca,1342719218,31.405674,-85.895491,0,36351.0
509103,509103,2019-08-09 03:47:14,4410582919485061752,"fraud_Kutch, Hermiston and Farrell",gas_transport,60.45,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",1969-03-02,9cb3e8d38c8115d00bc9ca816ee8582f,1344484034,32.386790999999995,-81.93069200000001,0,30452.0
636100,636100,2019-09-28 05:00:06,4972228199573984,fraud_Kuvalis Ltd,gas_transport,45.16,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,1960-04-08,ddd2caa0412a1647cd3089f6eee42f7e,1348808406,34.051261,-95.916534,0,74727.0
1116586,1116586,2020-04-09 19:27:43,213107169859697,fraud_Crooks and Sons,personal_care,11.15,Megan,Fernandez,F,77127 Paul Station Apt. 495,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,1979-08-14,a69c2b8ec871a58f97dd53e3c04b594d,1365535663,41.335451,-111.228432,0,84086.0
907504,907504,2019-12-28 16:41:48,6517217825320610,fraud_Kilback LLC,food_dining,3.71,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,48208d1ae609ff29dff52318b18acb0a,1356712908,32.402626,-90.011337,0,39047.0
229744,229744,2019-04-26 12:10:08,4040099974063068803,"fraud_Nienow, Barrows and Romaguera",personal_care,73.61,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,cd49bddfcfe63b29e6255feaa8401d24,1335442208,48.312426,-101.827458,0,58718.0
1161390,1161390,2020-04-29 00:47:10,6538891242532018,"fraud_Mosciski, Gislason and Mertz",grocery_pos,179.54,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,e8402f20577d9562b91aa273414602bf,1367196430,36.770282,-90.584768,0,63939.0
891446,891446,2019-12-24 09:26:09,6011388901471808,fraud_Bogisich-Homenick,misc_net,44.93,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,a293164bb5ec1a3bc5d518d310c28a3b,1356341169,39.895618,-80.13346800000001,0,15370.0
508940,508940,2019-08-09 01:32:52,4710826438164847414,fraud_Hackett-Lueilwitz,grocery_pos,164.68,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,f8e4d002f11d6a790f9bedebfec05e59,1344475972,47.979602,-109.140953,0,59535.0
560644,560644,2019-08-26 17:35:57,4400011257587661852,fraud_Terry Ltd,home,10.89,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,1c4529e14ee8a18e967658adc57f0ef6,1346002557,41.996088,-98.822708,0,
297388,297388,2019-05-25 22:22:28,3598215285024754,fraud_Lynch Ltd,shopping_pos,128.75,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,12bb913a2ce96b276ebe1815986b2cf1,1337984548,40.980828,-73.881311,0,10706.0
375617,375617,2019-06-22 18:42:59,342035762534413,fraud_Bins-Tillman,entertainment,125.59,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,8c2b5e1a9bfa2f48d120d2e593da8248,1340390579,37.263,-77.310964,0,23860.0
215072,215072,2019-04-20 01:51:29,213153151785052,fraud_Marks Inc,gas_transport,61.74,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,a8949fdf889999e9268b8e7130e28627,1334886689,46.069845,-89.584308,0,54512.0
1274422,1274422,2020-06-13 15:35:26,4836998673805450,"fraud_Weber, Thiel and Hammes",kids_pets,14.13,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,f546ffa494abaeecf9e51fab410da43c,1371137726,46.317526,-85.927829,0,49883.0
440790,440790,2019-07-15 11:01:00,4855488158131690372,fraud_Auer-Mosciski,grocery_pos,93.76,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,c7a6d462a379bc7a04a57e268edb3c8a,1342350060,45.099143,-72.777281,0,5476.0
569405,569405,2019-08-30 14:39:14,4481131401752,fraud_Eichmann-Kilback,home,4.62,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,449c96f3cfe42b638874518cba9a32dc,1346337554,42.153164,-71.980672,0,1507.0
859608,859608,2019-12-17 02:16:18,4301028321766222513,"fraud_Schumm, Bauch and Ondricka",grocery_pos,97.2,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,37fa9f6a234d1eaccba2b6286fcbc643,1355710578,41.161041,-80.164375,0,16127.0
1062158,1062158,2020-03-16 20:16:31,30197398657930,fraud_Kris-Padberg,shopping_pos,7.01,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,5aafa4ceb162a625c249959b4c39950e,1363464991,37.026246,-79.06490600000001,0,24569.0
805591,805591,2019-12-05 20:38:21,3523843138706408,"fraud_Reichert, Huels and Hoppe",shopping_net,14.82,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,23981a1fba92286a569256853b4447e9,1354739901,31.831577000000003,-85.999024,0,36079.0
507229,507229,2019-08-08 09:08:58,374930071163758,fraud_Bahringer-Larson,grocery_net,50.72,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,1680ac84cdb90162a4ba99747fb09e4e,1344416938,42.484063,-82.856462,0,48081.0
355040,355040,2019-06-15 13:47:58,341546199006537,fraud_Hilpert-Conroy,kids_pets,8.26,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,96606523d8cd7d340caa5acb32f6d789,1339768078,64.014259,-164.695224,0,
165195,165195,2019-03-28 20:20:53,630423337322,fraud_Hoppe-Parisian,kids_pets,105.79,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,ffe6fa1418e94ef1503cab72de27fafd,1332966053,48.697734,-117.860201,0,99126.0
289516,289516,2019-05-22 14:57:03,6011679934075347,"fraud_Brown, Homenick and Lesch",health_fitness,39.67,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,b7ebaa9b633e8cc4bd2b97743ce83ecf,1337698623,40.277151,-105.652402,0,80510.0
689524,689524,2019-10-21 02:40:26,676173792455,"fraud_Lesch, D'Amore and Brown",food_dining,46.29,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,30832d3a504f07d82a50cefe8cf2f5fa,1350787226,34.998846,-118.159398,0,93501.0
535947,535947,2019-08-18 11:30:13,377550167323848,fraud_McCullough LLC,misc_pos,15.26,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,2d688d2e0a5b8f7d82f55f9d3b198b8a,1345289413,44.655154,-69.800524,0,4978.0
287391,287391,2019-05-21 04:52:15,4423489490781412,fraud_Heller-Langosh,gas_transport,72.07,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,13fdffd0a5098ddb6d3be0c51b52dd34,1337575935,42.070115,-89.745007,0,61046.0
185325,185325,2019-04-06 18:54:30,213107169859697,"fraud_Durgan, Gislason and Spencer",home,191.3,Megan,Fernandez,F,77127 Paul Station Apt. 495,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,1979-08-14,2a066595449ed75495c0cd4afb0fe285,1333738470,41.087019,-111.491028,0,84018.0
